id;piso-link-href;name;zona;zona_completa;precio_def;metros_cuadrados_totales;habitaciones/planta;habitaciones;caracteristicas;ubicacion;Tipo;direccion;tipo_casa;metros_cuadrados_utiles;numero_baños;numero_habitaciones;estado;tipo_urbanizacion;planta;interior;orientacion;año_contruccion;ascensor;piscina;trastero;garaje;terraza;balcon;jardin;armarios;padel;aire_acondicionado;calefaccion;latitud;longitud;postal_code;geohash_6;municipio
1541;https://www.idealista.com/inmueble/106950093/;Chalet pareado en venta en calle Londres;Corredor Del Henares;Montserrat - Parque Empresarial, San Fernando de Henares;510000;274;4 hab.;4;"Características básicas


 Chalet pareado
4 plantas
274 m_ construidos
4 habitaciones
3 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Construido en 2001




Equipamiento



Aire acondicionado


Jardín



Certificado energético



En trámite";"Ubicación


Calle Londres


Distrito Montserrat - Parque Empresarial


San Fernando de Henares


Corredor del Henares, Madrid";Chalet;Calle Londres, San Fernando de Henares;Chalet pareado;274;3;4;Segunda mano/buen estado;Casa unitaria;1;No especificado;No especificado;2001;No;No;No especificado;Sí;Sí;No;Sí;No especificado;No;Sí;No especificado;40,4250139;-3,5232769;28830;ezjmzz;San Fernando de Henares
1542;https://www.idealista.com/inmueble/107021669/;Piso en venta en calle del Coso;Corredor Del Henares;Anchuelo;150000;87;1 hab.;1;"Publicidad









Características básicas


87 m_ construidos, 51 m_ útiles
1 habitación
1 baño
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación norte, oeste
Construido en 2007
Calefacción individual: Eléctrica
Solo acceso exterior adaptado para personas con movilidad reducida


Edificio


Planta 1ª exterior
Con ascensor




Equipamiento



Piscina


Zonas verdes



Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle del Coso


Anchuelo


Corredor del Henares, Madrid";Piso;Calle del Coso, Anchuelo, Corredor del Henares, Madrid;Piso;51;1;1;Segunda mano/buen estado;Edificio;1;Exterior;Norte, Oeste;2007;Sí;Sí;No especificado;Sí;No especificado;No especificado;No especificado;Sí;No especificado;No especificado;Eléctrica;40,4649934;-3,2679627;28818;ezjwjw;Santorcaz
1543;https://www.idealista.com/inmueble/107320068/;Chalet adosado en venta en calle Alcalde Eustaquio Baeza;Corredor Del Henares;Mejorada del Campo;390000;350;4 hab.;4;"Características básicas


 Chalet adosado
350 m_ construidos
4 habitaciones
3 baños
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación norte, oeste
Construido en 2006




Equipamiento



Aire acondicionado



Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle Alcalde Eustaquio Baeza


Mejorada del Campo


Corredor del Henares, Madrid";Chalet;Calle Alcalde Eustaquio Baeza, Mejorada del Campo;Chalet;350;3;4;Segunda mano/buen estado;Casa unitaria;No especificado;No especificado;Norte, oeste;2006;No;No;No;Sí;No;No;No;Sí;No;Sí;No especificado;40,39410881;-3,477088753;28840;ezjtbc;Mejorada del Campo
1544;https://www.idealista.com/inmueble/106732367/;Chalet adosado en venta en calle de Fausto Elhuyar;Corredor Del Henares;La Garena, Alcalá de Henares;488000;229;3 hab.;3;"Características básicas


 Chalet adosado
4 plantas
229 m_ construidos
3 habitaciones
3 baños
Parcela de 150 m_
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación este
Construido en 2004
Calefacción individual




Equipamiento



Jardín



Certificado energético



Consumo: 
87,7 kWh/m_ año


Emisiones: 
18,2 kg CO2/m_ año


Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle de Fausto Elhuyar


Distrito La Garena


Alcalá de Henares


Corredor del Henares, Madrid";Chalet;Calle de Fausto Elhuyar, Alcalá de Henares;Chalet;229;3;3;Segunda mano/buen estado;Casa unitaria;1;Exterior;Este;2004;No;No;Sí;Sí;Sí;No;Sí;Sí;No;No especificado;Individual;40,48367353;-3,395547991;28806;ezjw69;Alcalá de Henares
1545;https://www.idealista.com/inmueble/105452885/;Casa o chalet independiente en venta en travesía de Cervantes;Corredor Del Henares;Los Santos de la Humosa;139900;167;5 hab.;5;"Características básicas


 Casa o chalet independiente
2 plantas
167 m_ construidos
5 habitaciones
2 baños
Parcela de 184 m_
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Trastero
Construido en 1968
Calefacción central: Gasoil




Equipamiento



Jardín



Certificado energético



En trámite";"Ubicación


Travesía de Cervantes


Los Santos de la Humosa


Corredor del Henares, Madrid";Chalet;Travesía de Cervantes, Los Santos de la Humosa, Corredor del Henares;Chalet;167;2;5;Segunda mano/buen estado;Casa/chalet unitaria;0;No especificado;No especificado;1968;No;No;Sí;Sí;No;No;Sí;No especificado;No;No;Gasoil;40,501006;-3,2579186;28817;ezjwmu;Los Santos de la Humosa
1546;https://www.idealista.com/inmueble/107440899/;Piso en venta en La Espinilla - Parque Blanco;Corredor Del Henares;Coslada;259900;109;4 hab.;4;"Situación de la vivienda


Alquilada, con inquilinos


Características básicas


109 m_ construidos, 97 m_ útiles
4 habitaciones
2 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/para reformar
Armarios empotrados
Trastero
Construido en 1977
Calefacción individual: Gas natural


Edificio


Planta 4ª exterior
Con ascensor




Certificado energético



En trámite";"Ubicación


Distrito La Espinilla - Parque Blanco


Coslada


Corredor del Henares, Madrid";Piso;Coslada, Corredor del Henares;Piso;97;2;4;Segunda mano/para reformar;Edificio;4;Exterior;No especificado;1977;Sí;No;Sí;Sí;Sí;No;No;Sí;No;No;Gas natural;40,42003855;-3,566777532;28821;ezjmyy;Coslada
1547;https://www.idealista.com/inmueble/107473770/;Piso en venta en Montserrat - Parque Empresarial;Corredor Del Henares;San Fernando de Henares;183630;80;3 hab.;3;"Publicidad









Características básicas


80 m_ construidos
3 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Construido en 1965
Calefacción individual: Eléctrica


Edificio


Planta 1ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



En trámite";"Ubicación


Distrito Montserrat - Parque Empresarial


San Fernando de Henares


Corredor del Henares, Madrid";Piso;San Fernando de Henares, Corredor del Henares;Piso;80;1;3;Segunda mano/buen estado;Edificio;1;Exterior;No especificado;1965;Sí;No;No;No;Sí;No;No;No especificado;No;Sí;Eléctrica;40,4255327;-3,5368156;28830;ezjmzx;San Fernando de Henares
1548;https://www.idealista.com/inmueble/104921938/;Piso en venta en calle de Torrejón, 10;Corredor Del Henares;Noroeste, Torrejón de Ardoz;140000;106;3 hab.;3;"Características básicas


106 m_ construidos, 96 m_ útiles
3 habitaciones
1 baño
Segunda mano/buen estado
Construido en 1979
No dispone de calefacción


Edificio


Planta 1ª exterior
Sin ascensor




Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle de Torrejón, 10


Distrito Noroeste


Torrejón de Ardoz


Corredor del Henares, Madrid";Piso;Calle de Torrejón, 10, Torrejón de Ardoz, Corredor del Henares, Madrid;Piso;96;1;3;Segunda mano/buen estado;Edificio;1;Exterior;No especificado;1979;No;No;No;No;No;No;No;No especificado;No;No especificado;No dispone;40,4913141;-3,3655935;28806;ezjw77;Alcalá de Henares
1549;https://www.idealista.com/inmueble/107023002/;Piso en venta en avenida de la Luz;Corredor Del Henares;Meco;158000;131;3 hab.;3;"Características básicas


131 m_ construidos, 101 m_ útiles
3 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Construido en 1988
Calefacción individual: Gas natural


Edificio


Planta 2ª exterior
Con ascensor




Certificado energético



Consumo: 
218 kWh/m_ año


Emisiones: 
45 kg CO2/m_ año


Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Avenida de la Luz


Meco


Corredor del Henares, Madrid";Piso;Avenida de la Luz, Meco;Piso;101;1;3;Segunda mano/buen estado;Edificio;2;Exterior;No especificado;1988;Sí;No;No especificado;No especificado;Sí;No;No;Sí;No;No especificado;Gas natural;40,55041347;-3,322254489;28880;ezjwsm;Meco
1550;https://www.idealista.com/inmueble/107163157/;Piso en venta en calle Toledo s/n;Corredor Del Henares;Val, Alcalá de Henares;127000;43;1 hab.;1;"Situación de la vivienda


Ocupada ilegalmente


Características básicas


43 m_ construidos
1 habitación
1 baño
Segunda mano/buen estado
Orientación sur
Construido en 1985


Edificio


Bajo exterior
Sin ascensor




Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle Toledo s/n


Distrito Val


Alcalá de Henares


Corredor del Henares, Madrid";Piso;Calle Toledo s/n, Alcalá de Henares;Piso;43;1;1;Segunda mano/buen estado;Edificio;Bajo;Exterior;Sur;1985;No;No especificado;No especificado;No especificado;No especificado;No especificado;No especificado;No especificado;No especificado;No especificado;No especificado;40,48504874;-3,344140931;28804;ezjw7f;Alcalá de Henares
1551;https://www.idealista.com/inmueble/105490761/;Chalet pareado en venta en avenida de Madrid;Corredor Del Henares;Los Santos de la Humosa;119900;212;4 hab.;4;"Características básicas


 Chalet pareado
2 plantas
212 m_ construidos
4 habitaciones
1 baño
Segunda mano/para reformar
Trastero
Construido en 1900
No dispone de calefacción




Equipamiento



Jardín



Certificado energético



En trámite";"Ubicación


Avenida de Madrid


Los Santos de la Humosa


Corredor del Henares, Madrid";Chalet;Avenida de Madrid, Los Santos de la Humosa, Corredor del Henares;Chalet;212;1;4;Segunda mano/para reformar;Casa unitaria;1;No especificado;No especificado;1900;No;No;Sí;No;No;No;Sí;No especificado;No;No;No dispone;40,5034267;-3,2551132;28817;ezjwmv;Los Santos de la Humosa
1552;https://www.idealista.com/inmueble/107375431/;Piso en venta en calle Almagro;Corredor Del Henares;Reyes Católicos, Alcalá de Henares;175000;81;3 hab.;3;"Características básicas


81 m_ construidos
3 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Construido en 1975
Calefacción individual: Bomba de frío/calor


Edificio


Planta 3ª exterior
Sin ascensor




Equipamiento



Aire acondicionado



Certificado energético



En trámite";"Ubicación


Calle Almagro


Distrito Reyes Católicos


Alcalá de Henares


Corredor del Henares, Madrid";Piso;Calle Almagro, Alcalá de Henares;Piso;81;1;3;Segunda mano/buen estado;Edificio;3;Exterior;No especificado;1975;No;No;No;No;Sí;No;No;Sí;No;Sí;Bomba de frío/calor;40,4746945;-3,38199415;28802;ezjw70;Alcalá de Henares
1553;https://www.idealista.com/inmueble/106680634/;Chalet adosado en venta en calle de Rosalía de Castro;Corredor Del Henares;Las Conejeras - Esparragal, Coslada;560000;370;6 hab.;6;"Características básicas


 Chalet adosado
3 plantas
370 m_ construidos, 340 m_ útiles
6 habitaciones
3 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Calefacción individual: Gas natural




Equipamiento



Aire acondicionado


Jardín



Certificado energético



En trámite";"Ubicación


Calle de Rosalía de Castro


Distrito Las Conejeras - Esparragal


Coslada


Corredor del Henares, Madrid";Chalet;Calle de Rosalía de Castro, Coslada;Chalet;340;3;6;Segunda mano/buen estado;Casa unitaria;No especificado;No especificado;No especificado;No especificado;No;No;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Gas natural;40,4222843;-3,5596501;28822;ezjmyy;Coslada
1554;https://www.idealista.com/inmueble/106226643/;Piso en venta en avenida de la Constitución;Corredor Del Henares;Noreste, Torrejón de Ardoz;275000;109;3 hab.;3;"Publicidad









Características básicas


109 m_ construidos
3 habitaciones
2 baños
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Construido en 1992
Calefacción individual: Gas natural


Edificio


Planta 1ª exterior
Sin ascensor




Equipamiento



Aire acondicionado



Certificado energético



Consumo: 
179 kWh/m_ año


Emisiones: 
37 kg CO2/m_ año


Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Avenida de la Constitución


Distrito Noreste


Torrejón de Ardoz


Corredor del Henares, Madrid";Piso;Avenida de la Constitución, Torrejón de Ardoz;Piso;109;2;3;Segunda mano/buen estado;Edificio;1;Exterior;Sur;1992;No;No especificado;No especificado;No especificado;Sí;Sí;No especificado;Sí;No especificado;Sí;Gas natural;40,46198986;-3,450831913;28850;ezjw1m;Torrejón de Ardoz
1555;https://www.idealista.com/inmueble/104939235/;Piso en venta en calle de Paraguay, 10;Corredor Del Henares;Valleaguado - La Cañada, Coslada;277000;120;3 hab.;3;"Características básicas


120 m_ construidos, 110 m_ útiles
3 habitaciones
2 baños
Segunda mano/para reformar
Construido en 1980
No dispone de calefacción


Edificio


Planta 7ª exterior
Con ascensor




Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle de Paraguay, 10


Distrito Valleaguado - La Cañada


Coslada


Corredor del Henares, Madrid";Piso;Calle de Paraguay, 10, Coslada;Piso;110;2;3;Segunda mano/para reformar;Edificio;7;Exterior;No especificado;1980;Sí;No;No;No;No;No;No;No;No;No;No dispone de calefacción;40,423385;-3,545077;28822;ezjmzq;Coslada
1556;https://www.idealista.com/inmueble/107131175/;Casa o chalet independiente en venta en Villalbilla;Corredor Del Henares;Corredor del Henares, Madrid;334000;184;4 hab.;4;"Publicidad









Características básicas


 Casa o chalet independiente
1 planta
184 m_ construidos, 132 m_ útiles
4 habitaciones
2 baños
Parcela de 874 m_
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación norte, sur, este, oeste
Calefacción individual




Equipamiento



Aire acondicionado


Jardín



Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Corredor del Henares, Madrid";Chalet;Corredor del Henares, Madrid;Chalet;132;2;4;Segunda mano/buen estado;Vivienda unitaria;1;No especificado;Norte, Sur, Este, Oeste;No especificado;No;No especificado;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Individual;40,484995;-3,3367182;28804;ezjwk4;Alcalá de Henares
1557;https://www.idealista.com/inmueble/107129610/;Chalet pareado en venta en avenida de Cervantes;Corredor Del Henares;Meco;335000;154;5 hab.;5;"Características básicas


 Chalet pareado
3 plantas
154 m_ construidos, 151 m_ útiles
5 habitaciones
3 baños
Parcela de 208 m_
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación sur, este
Construido en 1997
Calefacción individual: Gas natural




Equipamiento



Aire acondicionado


Jardín



Certificado energético



Consumo: 
349,9 kWh/m_ año


Emisiones: 
73,1 kg CO2/m_ año


Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Avenida de Cervantes


Meco


Corredor del Henares, Madrid";Chalet;Avenida de Cervantes, Meco;Chalet pareado;151;3;5;Segunda mano/buen estado;Casa/chalet de vivienda unitaria;No especificado;No especificado;Sur, Este;1997;No;No;Sí;No especificado;Sí;Sí;Sí;Sí;No;Sí;Gas natural;40,55784259;-3,327906011;28880;ezjwsr;Meco
1558;https://www.idealista.com/inmueble/104938439/;Piso en venta en calle Maestro Guerrero, 11;Corredor Del Henares;Noroeste, Torrejón de Ardoz;145000;105;3 hab.;3;"Características básicas


105 m_ construidos, 95 m_ útiles
3 habitaciones
2 baños
Segunda mano/buen estado
Construido en 1979
No dispone de calefacción


Edificio


Planta 2ª exterior
Sin ascensor




Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle Maestro Guerrero, 11


Distrito Noroeste


Torrejón de Ardoz


Corredor del Henares, Madrid";Piso;Calle Maestro Guerrero, 11, Torrejón de Ardoz, Corredor del Henares, Madrid;Piso;95;2;3;Segunda mano/buen estado;Edificio;2;Exterior;No especificado;1979;No;No especificado;No especificado;No especificado;No especificado;No especificado;No especificado;No especificado;No especificado;No especificado;No dispone de calefacción;40,4605448;-3,4892706;28850;ezjw0t;Torrejón de Ardoz
1559;https://www.idealista.com/inmueble/107352879/;Piso en venta en calle San Vidal;Corredor Del Henares;Reyes Católicos, Alcalá de Henares;267900;98;3 hab.;3;"Características básicas


98 m_ construidos
3 habitaciones
2 baños
Terraza
Plaza de garaje por 20.000 € adicionales
Segunda mano/buen estado
Armarios empotrados
Orientación oeste
Construido en 1995
Calefacción individual: Gas natural
Solo acceso exterior adaptado para personas con movilidad reducida


Edificio


Planta 1ª exterior
Con ascensor




Equipamiento



Aire acondicionado


Zonas verdes



Certificado energético



En trámite";"Ubicación


Calle San Vidal


Distrito Reyes Católicos


Alcalá de Henares


Corredor del Henares, Madrid";Piso;Calle San Vidal, Alcalá de Henares;Piso;98;2;3;Segunda mano/buen estado;Edificio;1;Exterior;Oeste;1995;Sí;No;No especificado;Sí;Sí;No;No;Sí;No;Sí;Gas natural;40,47219397;-3,37202221;28803;ezjw5r;Alcalá de Henares
1560;https://www.idealista.com/inmueble/107231053/;Piso en venta en calle Valle de Nocito;Corredor Del Henares;Reyes Católicos, Alcalá de Henares;231000;83;2 hab.;2;"Características básicas


83 m_ construidos
2 habitaciones
2 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación norte, este
Construido en 1993
Calefacción individual


Edificio


Planta 1ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



En trámite";"Ubicación


Calle Valle de Nocito


Distrito Reyes Católicos


Alcalá de Henares


Corredor del Henares, Madrid";Piso;Calle Valle de Nocito, Alcalá de Henares;Piso;83;2;2;Segunda mano/buen estado;Edificio;1;Exterior;Norte, Este;1993;Sí;No;Sí;Sí;Sí;No;No;Sí;No;Sí;Individual;40,47326517;-3,372341277;28803;ezjw5r;Alcalá de Henares
1561;https://www.idealista.com/inmueble/107486137/;Dúplex en venta en Sureste;Corredor Del Henares;Torrejón de Ardoz;370000;89;3 hab.;3;"Características básicas


89 m_ construidos, 88 m_ útiles
3 habitaciones
3 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación sur
Construido en 2000
Calefacción individual: Gas natural


Edificio


Planta 5ª exterior
Con ascensor




Equipamiento



Aire acondicionado


Piscina


Zonas verdes



Certificado energético



Consumo: 
223 kWh/m_ año


Emisiones: 
46 kg CO2/m_ año


Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Distrito Sureste


Torrejón de Ardoz


Corredor del Henares, Madrid";Dúplex;Corredor del Henares, Torrejón de Ardoz;Dúplex;88;3;3;Segunda mano/buen estado;Edificio;5;Exterior;Sur;2000;Sí;Sí;Sí;Sí;Sí;No;No;Sí;No;Sí;Gas natural;40,4517339;-3,4683584;28850;ezjw1h;Torrejón de Ardoz
1562;https://www.idealista.com/inmueble/107395203/;Chalet adosado en venta en calle Valmediano, 2;Corredor Del Henares;Camarma de Esteruelas;275000;275;5 hab.;5;"Características básicas


 Chalet adosado
4 plantas
275 m_ construidos, 255 m_ útiles
5 habitaciones
3 baños
Plaza de garaje incluida en el precio
Segunda mano/para reformar
Armarios empotrados
Construido en 2000




Equipamiento



Aire acondicionado


Piscina


Jardín



Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle Valmediano, 2


Camarma de Esteruelas


Corredor del Henares, Madrid";Chalet;Calle Valmediano, 2, Camarma de Esteruelas, Corredor del Henares, Madrid;Chalet;255;3;5;Segunda mano/para reformar;Casa unitaria;4 plantas;No especificado;No especificado;2000;No;Sí;No especificado;Sí;No especificado;No especificado;Sí;Sí;No especificado;Sí;No especificado;40,553311;-3,3796191;28816;ezjwen;Camarma de Esteruelas
1563;https://www.idealista.com/inmueble/107487532/;Piso en venta en Juan de Austria;Corredor Del Henares;Alcalá de Henares;520000;195;5 hab.;5;"Características básicas


195 m_ construidos, 177 m_ útiles
5 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Armarios empotrados
Trastero
Construido en 1978
Calefacción central


Edificio


Planta 4ª exterior
Con ascensor




Equipamiento



Aire acondicionado


Piscina


Zonas verdes



Certificado energético



En trámite";"Ubicación


Distrito Juan de Austria


Alcalá de Henares


Corredor del Henares, Madrid";Piso;Calle Juan de Austria, Alcalá de Henares;Piso;177;2;5;Segunda mano/buen estado;Edificio;4;Exterior;No especificado;1978;Sí;Sí;Sí;No especificado;Sí;No especificado;No especificado;Sí;No especificado;Sí;Calefacción central;40,4867336;-3,3538997;28804;ezjw7d;Alcalá de Henares
1564;https://www.idealista.com/inmueble/107355999/;Piso en venta en calle del Gran Capitán, 11;Corredor Del Henares;Mejorada del Campo;160000;69;1 hab.;1;"Publicidad









Características básicas


69 m_ construidos, 41 m_ útiles
1 habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Construido en 2008
Calefacción individual: Bomba de frío/calor


Edificio


Planta 2ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



En trámite";"Ubicación


Calle del Gran Capitán, 11


Mejorada del Campo


Corredor del Henares, Madrid";Piso;Calle del Gran Capitán, 11, Mejorada del Campo, Corredor del Henares;Piso;41;1;1;Segunda mano/buen estado;Edificio;2;Exterior;No especificado;2008;Sí;No;No;No;No;No;No;Sí;No;Sí;Bomba de frío/calor;40,3974353;-3,4928053;28840;ezjtbd;Mejorada del Campo
1565;https://www.idealista.com/inmueble/107443835/;Piso en venta en Noreste;Corredor Del Henares;Torrejón de Ardoz;249500;70;2 hab.;2;"Características básicas


70 m_ construidos, 65 m_ útiles
2 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Orientación sur, oeste
Construido en 1995
Calefacción individual: Gas natural
Solo acceso exterior adaptado para personas con movilidad reducida


Edificio


Planta 1ª exterior
Con ascensor




Equipamiento



Piscina



Certificado energético



No indicado";"Ubicación


Distrito Noreste


Torrejón de Ardoz


Corredor del Henares, Madrid";Piso;Corredor Del Henares, Torrejón de Ardoz;Piso;65;1;2;Segunda mano/buen estado;Edificio;1;Exterior;Sur, Oeste;1995;Sí;Sí;No especificado;No especificado;Sí;No;No;Sí;No;No;Gas natural;40,4517339;-3,4683584;28850;ezjw1h;Torrejón de Ardoz
1566;https://www.idealista.com/inmueble/106727397/;Piso en venta en Velilla de San Antonio;Corredor Del Henares;Corredor del Henares, Madrid;228000;95;3 hab.;3;"Características básicas


95 m_ construidos
3 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Armarios empotrados
Orientación este, oeste
Calefacción individual: Gas natural


Edificio


Planta 1ª exterior
Sin ascensor




Equipamiento



Aire acondicionado


Piscina


Zonas verdes



Certificado energético



En trámite";"Ubicación


Corredor del Henares, Madrid";Piso;Corredor del Henares, Velilla de San Antonio;Piso;95;2;3;Segunda mano/buen estado;Edificio;1;Exterior;Este, Oeste;No especificado;No;Sí;No especificado;No especificado;Sí;No;No;Sí;No;Sí;Gas natural;40,3670041;-3,4922588;28891;ezjt8s;Velilla de San Antonio
1567;https://www.idealista.com/inmueble/101993086/;Casa o chalet independiente en venta en calle del angel;Corredor Del Henares;San Isidro - Los Almendros, Alcalá de Henares;750000;747;8 hab.;8;"Características básicas


 Casa o chalet independiente
747 m_ construidos, 746 m_ útiles
8 habitaciones
5 baños
Segunda mano/buen estado




Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle del angel


Distrito San Isidro - Los Almendros


Alcalá de Henares


Corredor del Henares, Madrid";Chalet;Calle del angel, Alcalá de Henares, Corredor del Henares;Chalet;746;5;8;Segunda mano/buen estado;Vivienda unitaria;No especificado;No especificado;No especificado;No especificado;No;No especificado;No especificado;No especificado;No especificado;No especificado;No especificado;No especificado;No especificado;No especificado;No especificado;40,4852877;-3,3652223;28807;ezjw76;Alcalá de Henares
1568;https://www.idealista.com/inmueble/107111662/;Chalet adosado en venta en Villalbilla;Corredor Del Henares;Corredor del Henares, Madrid;339400;180;4 hab.;4;"Características básicas


 Chalet adosado
3 plantas
180 m_ construidos, 150 m_ útiles
4 habitaciones
3 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación este, oeste
Construido en 2024
Calefacción individual: Gas natural




Equipamiento



Aire acondicionado



Certificado energético



Consumo: 
20 kWh/m_ año


Emisiones: 
4 kg CO2/m_ año


Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Corredor del Henares, Madrid";Chalet;Corredor del Henares, Madrid;Chalet adosado;150;3;4;Segunda mano/buen estado;Casa unitaria;3;No especificado;Este, oeste;2024;No;No;Sí;Sí;Sí;No;No;Sí;No;Sí;Gas natural;40,484995;-3,3367182;28804;ezjwk4;Alcalá de Henares
1569;https://www.idealista.com/inmueble/107446446/;Chalet pareado en venta en Velilla de San Antonio;Corredor Del Henares;Corredor del Henares, Madrid;580000;230;4 hab.;4;"Características básicas


 Chalet pareado
2 plantas
230 m_ construidos
4 habitaciones
3 baños
Parcela de 250 m_
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación este, oeste
Calefacción individual: Gas natural




Equipamiento



Aire acondicionado


Jardín



Certificado energético



En trámite";"Ubicación


Corredor del Henares, Madrid";Chalet;Corredor del Henares, Madrid;Chalet;230;3;4;Segunda mano/buen estado;Casa/chalet;2;No especificado;Este, Oeste;No especificado;No;No;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Gas natural;40,484995;-3,3367182;28804;ezjwk4;Alcalá de Henares
1570;https://www.idealista.com/inmueble/107413615/;Piso en venta en Rinconada;Corredor Del Henares;Alcalá de Henares;266000;83;3 hab.;3;"Características básicas


83 m_ construidos, 75 m_ útiles
3 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Orientación sur, oeste
Construido en 1986
Calefacción central: Gas
Solo acceso exterior adaptado para personas con movilidad reducida


Edificio


Planta 3ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



En trámite";"Ubicación


Distrito Rinconada


Alcalá de Henares


Corredor del Henares, Madrid";Piso;Corredor Del Henares, Alcalá de Henares;Piso;75;1;3;Segunda mano/buen estado;Edificio;3;Exterior;Sur, oeste;1986;Sí;No;No especificado;No especificado;Sí;No;No;Sí;No;Sí;Gas;40,484995;-3,3367182;28804;ezjwk4;Alcalá de Henares
1571;https://www.idealista.com/inmueble/107491980/;Chalet adosado en venta en Coslada Pueblo;Corredor Del Henares;Coslada;677000;370;4 hab.;4;"Características básicas


 Chalet adosado
3 plantas
370 m_ construidos
4 habitaciones
4 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación este, oeste
Calefacción individual: Gas natural




Equipamiento



Aire acondicionado


Piscina


Jardín



Certificado energético



En trámite";"Ubicación


Distrito Coslada Pueblo


Coslada


Corredor del Henares, Madrid";Chalet;Coslada, Corredor del Henares;Chalet;370;4;4;Segunda mano/buen estado;Casa unitaria;No especificado;No especificado;Este, Oeste;No especificado;No;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Gas natural;40,42003855;-3,566777532;28821;ezjmyy;Coslada
